category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
"Paan Corner","Pantene Silky Smooth Care Shampoo",225.00,6,3,210.00,340,FALSE,340
"Paan Corner","Garnier Skin Naturals, Micellar Cleansing Water",199.00,5,4,189.00,125,FALSE,125
"Paan Corner","Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men",199.00,0,1,199.00,150,FALSE,150
"Paan Corner","Pampers All Round Protection Pants - Medium",699.00,17,6,575.00,50,FALSE,50
"Paan Corner","Set Wet Deodrant Charm Avatar",199.00,0,1,199.00,150,FALSE,150
"Paan Corner","Nupur Heena Mehandi",199.00,0,6,199.00,500,FALSE,500
"Paan Corner","Head & Shoulders 2-in-1 Active Protect Shampoo",375.00,9,6,338.00,340,FALSE,340
"Paan Corner","Gillette Mach 3 Turbo Cartridges",649.00,10,6,578.00,232,FALSE,4
"Paan Corner","TRESemme Smooth And Shine Conditioner",210.00,13,1,182.00,190,FALSE,190
"Paan Corner","Bombay Shaving Company Sensitive Cartridges",375.00,0,2,375.00,116,FALSE,2
"Paan Corner","Himalaya Baby Lotion",300.00,12,1,264.00,400,FALSE,400
"Paan Corner","Old Spice Lime Lather Shaving Cream",75.00,0,6,75.00,70,FALSE,70
"Paan Corner","Colgate Sensitive Plus Anticavity Toothpaste",140.00,10,6,126.00,70,FALSE,70
"Paan Corner","Colgate Toothpaste For Kids Motu Oatlu",93.00,0,6,93.00,80,FALSE,80
"Paan Corner","Pantene Total Damage Care Shampoo",120.00,0,6,120.00,180,FALSE,180
"Paan Corner","Himalaya Moisturising Aloe Vera Facial Wipes",100.00,10,6,90.00,25,FALSE,25
"Paan Corner","Savlon Moisture Shield Hand Wash",69.00,0,5,69.00,200,FALSE,200
"Paan Corner","Pampers Active Baby Diapers New Born Extra Small",360.00,10,6,324.00,24,FALSE,24
"Paan Corner","Himalaya Anti Dandruff Shampoo",260.00,18,1,213.00,400,FALSE,400
"Paan Corner","Himalaya Anti Hair Fall Shampoo",490.00,25,4,367.00,700,FALSE,700
"Paan Corner","Johnson's Baby Oil",200.00,0,6,200.00,200,FALSE,200
"Paan Corner","Vaseline Intensive Care Deep Moisture Body Lotion",325.00,0,4,325.00,400,FALSE,400
"Paan Corner","L'Oreal Paris Dream Lengths Conditioner",199.00,0,1,199.00,193,FALSE,193
"Paan Corner","Nivea Soft Light Moisturizing Cream",185.00,15,6,157.00,100,FALSE,100
"Paan Corner","Whisper Ultra Soft XL+ Sanitary Pads",555.00,0,1,555.00,60,FALSE,60
"Paan Corner","Palmolive Feel The Massage Shower Gel",249.00,20,6,199.00,250,FALSE,250
"Paan Corner","L'Oreal Paris Dream Lengths Conditioner",209.00,0,3,209.00,193,FALSE,193
"Paan Corner","Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo",285.00,6,6,266.00,340,FALSE,340
"Paan Corner","Mamaearth Moisturizing Baby Bath Soap",249.00,0,4,249.00,150,FALSE,150
"Paan Corner","Listerine Original Mouthwash",150.00,10,6,135.00,250,FALSE,250
"Paan Corner","Himalaya Gentle Baby Shampoo",170.00,14,6,146.00,200,FALSE,200
"Paan Corner","Dove Dryness Care Shampoo",268.00,5,1,252.00,340,FALSE,340
"Paan Corner","Dove Hair Fall Rescue Shampoo",280.00,15,6,236.00,340,FALSE,340
"Paan Corner","Head & Shoulders Anti Dandruff Shampoo Cool Menthol",295.00,9,6,266.00,340,FALSE,340
"Paan Corner","Bombay Shaving Company Defender Razor",345.00,0,6,345.00,58,FALSE,1
"Paan Corner","Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.00,0,1,365.00,340,FALSE,340
"Paan Corner","Himalaya Baby Nourishing Massage Oil",200.00,20,2,160.00,200,FALSE,250
"Paan Corner","Himalaya Baby Powder",235.00,20,6,188.00,400,FALSE,400
"Paan Corner","Fogg Paradise Fragrant Body Spray For Women",250.00,0,6,250.00,150,FALSE,150
"Paan Corner","Revive Revive Liquid",71.00,0,6,71.00,200,FALSE,200
"Paan Corner","Pantene Hairfall Control Conditioner",190.00,6,6,178.00,200,FALSE,200
"Paan Corner","Mamaearth Vitamin C Face Toner",399.00,0,1,399.00,200,FALSE,200
"Paan Corner","Himalaya Diaper Rash Cream",80.00,10,2,72.00,20,FALSE,20
"Paan Corner","Fogg Royal Fragrance Spray",230.00,0,4,230.00,150,FALSE,120
"Paan Corner","Dove Pink Rosa Beauty Bathing Bar",245.00,9,6,221.00,100,FALSE,100
"Paan Corner","Dove Dryness Care Conditioner Frizzy & Dry Hair",90.00,6,4,84.00,80,FALSE,80
"Paan Corner","Dettol Original Liquid Handwash Refill",109.00,3,0,105.00,750,TRUE,750
"Paan Corner","Parachute 100% Pure Coconut Oil",123.00,0,0,123.00,300,TRUE,300
"Paan Corner","Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings",30.00,3,0,29.00,406,TRUE,7
"Paan Corner","Dabur Gulabari Premium Rose Water",48.00,2,0,47.00,120,TRUE,120
"Paan Corner","Parachute Advansed Gold Coconut Hair Oil",215.00,9,0,194.00,400,TRUE,400
"Paan Corner","Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot",90.00,10,0,81.00,150,TRUE,150
"Paan Corner","Godrej No.1 Bathing Soap – Lime & Aloe Vera",100.00,16,0,84.00,500,TRUE,100
"Paan Corner","Sensodyne Sensitive Fresh Gel Toothpaste",115.00,7,0,106.00,75,TRUE,75
"Paan Corner","Whisper Bindazzz Nights XL + Sanitary Pad",90.00,0,0,90.00,406,TRUE,7
"Paan Corner","Whisper Choice Sanitary Pad",32.00,9,0,29.00,406,TRUE,7
"Paan Corner","Godrej No.1 Bathing Soap, Jasmine",84.00,0,0,84.00,400,TRUE,100
"Paan Corner","Gillette Venus Close & Clean Razor",249.00,7,0,230.00,58,TRUE,1
"Paan Corner","Whisper Choice Regular Sanitary Pads",90.00,3,0,87.00,58,TRUE,20
"Paan Corner","Stayfree Secure Dry Cover Extra Large Sanitary Pad",42.00,2,0,41.00,406,TRUE,7
"Paan Corner","Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen",82.00,9,0,74.00,27,TRUE,27
"Paan Corner","Clean & Clear Morning Energy Lemon Face Wash",145.00,9,0,131.00,100,TRUE,100
"Paan Corner","Bajaj Almond Drops Hair Oil",67.00,10,0,60.00,100,TRUE,100
"Paan Corner","Bajaj Almond Drops Hair Oil Bottle",130.00,7,0,120.00,200,TRUE,200
"Paan Corner","Whisper Bindazzz Night Sanitary Pads XL Plus",185.00,0,0,185.00,870,TRUE,15
"Paan Corner","Godrej Cinthol Lime Refreshing Deo Soap",116.00,0,0,116.00,400,TRUE,400
"Paan Corner","MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",399.00,7,0,369.00,26,TRUE,26
"Home & Cleaning","Surf Excel Stain Eraser",18.00,0,1,18.00,150,FALSE,150
"Home & Cleaning","Colin Glass and Surface Cleaner Liquid Spray Regular",96.00,7,6,89.00,500,FALSE,500
"Home & Cleaning","A1 Biodegradable Garbage Dustbin Bags",69.00,0,6,69.00,30,FALSE,30
"Home & Cleaning","Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",189.00,5,2,179.00,425,FALSE,425
"Home & Cleaning","Pril Perfect Lime Dishwash Liquid",190.00,7,4,175.00,750,FALSE,750
"Home & Cleaning","Dettol Antiseptic Disinfectant Liquid",66.00,0,6,66.00,125,FALSE,125
"Home & Cleaning","Godrej Aer Power Pocket Berry Rush",55.00,0,3,55.00,10,FALSE,10
"Home & Cleaning","Hit Cockroach Killer Spray",101.00,2,4,98.00,200,FALSE,200
"Home & Cleaning","Vim Dishwash Liquid Gel Lemon",185.00,5,1,175.00,750,FALSE,750
"Home & Cleaning","Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",178.00,0,6,178.00,1000,FALSE,1
"Home & Cleaning","Odomos Mosquito Repellent Cream",50.00,8,6,46.00,50,FALSE,50
"Home & Cleaning","Harpic Disinfectant Bathroom Cleaner Liquid Lemon",189.00,5,6,179.00,1000,FALSE,1
"Home & Cleaning","Eveready AA pack of 10",150.00,4,6,143.00,580,FALSE,10
"Home & Cleaning","Cherry Blossom Liquid Wax Polish",98.00,5,6,93.00,75,FALSE,75
"Home & Cleaning","Gala Scrubber Cleaner Home Everyday Scrub",35.00,2,6,34.00,58,FALSE,1
"Home & Cleaning","Hit Flower Lime Fragrance Insect Killer Spray",182.00,3,6,176.00,400,FALSE,400
"Home & Cleaning","Harpic Hygienic Toilet Cleaner Rim Block Jasmine",82.00,6,4,77.00,26,FALSE,26
"Home & Cleaning","Om Bhakti - Pancha Deepa Oil",199.00,10,6,179.00,1000,FALSE,1
"Home & Cleaning","Ariel Complete Detergent Washing Powder 500 g  + 200 g Free",135.00,0,6,135.00,500,FALSE,500
"Home & Cleaning","Surf Excel Matic Top Load Detergent Powder",200.00,6,1,188.00,1000,FALSE,1
"Home & Cleaning","Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine",154.00,7,4,143.00,100,FALSE,100
"Home & Cleaning","Eveready 1012 Carbon Zinc AAA Battery",150.00,4,2,143.00,580,FALSE,10
"Home & Cleaning","Surf Excel Matic Front Load Detergent Liquid",225.00,1,6,221.00,1000,FALSE,1
"Home & Cleaning","Origami Kitchen Towels 2 In 1 Quilted 2ply",140.00,10,6,126.00,116,FALSE,2
"Home & Cleaning","Oxi Green Phenyl - Pine",82.00,9,6,74.00,1000,FALSE,1
"Home & Cleaning","Surf Excel Easy Wash Detergent Liquid",170.00,0,6,169.00,1000,FALSE,1
"Home & Cleaning","Uno Playing Card Game",149.00,9,2,135.00,58,FALSE,1
"Home & Cleaning","Chakaachak Mini Cloth Brush",40.00,2,1,39.00,58,FALSE,1
"Home & Cleaning","Chakaachak Super Scrub Pad (Pack of 3)",35.00,2,2,34.00,174,FALSE,3
"Home & Cleaning","Colin Glass and Surface Cleaner Liquid Spray Regular",62.00,6,5,58.00,250,FALSE,250
"Home & Cleaning","Om Bhakti Cow Dung Cakes",16.00,0,6,16.00,290,FALSE,5
"Home & Cleaning","Dettol Antiseptic Liquid",33.00,0,4,33.00,60,FALSE,60
"Home & Cleaning","Harpic Hygienic Toilet Cleaner Rim Block Citrus",82.00,6,6,77.00,26,FALSE,26
"Home & Cleaning","Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack",210.00,10,6,189.00,348,FALSE,6
"Home & Cleaning","Mangaldeep Rose Puja Agarbatti",65.00,9,4,59.00,120,FALSE,120
"Home & Cleaning","Ariel Matic Top Load Detergent Washing Powder",225.00,0,6,225.00,1000,FALSE,1
"Home & Cleaning","Gala Cloth Poccha/Mop",125.00,9,6,113.00,58,FALSE,1
"Home & Cleaning","Chakaachak Floor Cleaning Pocha",50.00,2,6,49.00,58,FALSE,1
"Home & Cleaning","Oxi Green Floor Cleaner - Floral",179.00,10,6,161.00,1000,FALSE,1
"Home & Cleaning","Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",160.00,0,6,160.00,30,FALSE,30
"Home & Cleaning","Ariel Complete Detergent Washing Powder 1 kg + 500 g Free",280.00,6,6,263.00,1500,FALSE,1
"Home & Cleaning","Chakaachak Sponge Scrubber (Pack of 2)",45.00,2,6,44.00,116,FALSE,2
"Home & Cleaning","Lizol Disinfectant Surface & Floor Cleaner Liquid Floral",103.00,5,6,97.00,500,FALSE,500
"Home & Cleaning","Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral",148.00,7,6,137.00,750,FALSE,750
"Home & Cleaning","Hit Lime Fresh Flying Insect Killer",269.00,0,6,269.00,385,FALSE,385
"Home & Cleaning","Fevistik Super Glue Stick",40.00,2,6,39.00,15,FALSE,15
"Home & Cleaning","Godrej Ezee Liquid Detergent",175.00,0,6,175.00,1000,FALSE,1
"Home & Cleaning","Odonil Air Fresher Buy 3 Get 1 Free",225.00,5,3,213.00,300,FALSE,300
"Home & Cleaning",""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom"",55.00,0,6,55.00,10,FALSE,10
"Home & Cleaning","Genteel Liquid Detegrent",320.00,0,6,320.00,2000,FALSE,2
"Home & Cleaning","Scotch Brite Scrub Pad",75.00,9,6,68.00,290,FALSE,5
"Home & Cleaning","Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g",65.00,13,5,56.00,100,FALSE,100
"Home & Cleaning","Surf Excel Quick Wash",600.00,8,1,549.00,4000,FALSE,4
"Home & Cleaning","Hem Mantra Masala Agarbatti",85.00,7,1,79.00,50,FALSE,50
"Home & Cleaning","Odonil Room Air Freshener Spray Lavender Mist",149.00,5,4,141.00,240,FALSE,240
"Home & Cleaning","Chakaachak Mega Star Toilet Brush",110.00,2,4,107.00,58,FALSE,1
"Home & Cleaning","Om Bhakti Wick for Diya - Cotton Long Batti",19.00,0,4,19.00,50,FALSE,50
"Home & Cleaning","Origami Non-Woven Kitchen Towel",190.00,14,4,162.00,80,FALSE,80
"Home & Cleaning","Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g",65.00,13,6,56.00,150,FALSE,150
"Home & Cleaning","Harpic Lemon Bathroom Cleaner",95.00,9,6,86.00,500,FALSE,500
"Home & Cleaning","Scotch Brite Sponge Wipes",200.00,0,2,200.00,174,FALSE,3
"Home & Cleaning","Godrej Aer Spray Fresh Lush Green",150.00,16,2,126.00,240,FALSE,240
"Home & Cleaning","Oxi Green Phenyl Concentrate",200.00,10,6,180.00,1000,FALSE,1
"Home & Cleaning","Oxi Green Max Force Green Concentrate",107.00,10,3,96.00,500,FALSE,500
"Home & Cleaning","Godrej Aer Morning Misty Meadows Home Air Freshener",150.00,0,4,149.00,240,FALSE,240
"Home & Cleaning","Kiwi Dranex Drain Cleaner",135.00,9,1,122.00,348,FALSE,6
"Home & Cleaning","Origami Disposable Spoons",80.00,10,3,72.00,1160,FALSE,20
"Home & Cleaning","Pril Bar Tub",55.00,0,1,55.00,500,FALSE,500
"Home & Cleaning","Om Bhakti Wick for Diya - Cotton Flower Batti",19.00,0,4,19.00,60,FALSE,60
"Home & Cleaning","Chakaachak Deluxe Dustpan Grey",68.00,2,3,66.00,58,FALSE,1
"Home & Cleaning","Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus",205.00,8,3,188.00,975,FALSE,975
"Home & Cleaning","ScotchBrite Premium Kitchen Towels",150.00,18,3,123.00,174,FALSE,1
"Home & Cleaning","Vanish All in One Powder Detergent Booster",210.00,10,2,189.00,400,FALSE,400
"Home & Cleaning","Good Knight Fabric Personal Mosquito Repellent Roll On",75.00,0,3,75.00,8,FALSE,8
"Home & Cleaning","Gala Iron Bull Scrub Pad",140.00,10,6,126.00,174,FALSE,3
"Home & Cleaning","Tide Plus Extra Power Lemon & Mint Detergent Powder",215.00,1,6,211.00,2000,FALSE,2
"Home & Cleaning","Chakaachak Dustpan Grey",70.00,2,5,68.00,58,FALSE,1
"Home & Cleaning","Mortein PowerGard Rat Kill Cake",64.00,6,6,60.00,100,FALSE,100
"Home & Cleaning","Odomos Mosquito Repellent Cream",25.00,0,1,25.00,23,FALSE,25
"Home & Cleaning","Shubh kart - Nirmal Eco Box Sugandhi Mogra Agarbatti - 100g",65.00,13,6,56.00,100,FALSE,100
"Home & Cleaning","Cherry Blossom Wax Shoe Polish Black",68.00,5,6,64.00,40,FALSE,40
"Home & Cleaning","Origami Paper Plates",240.00,15,5,204.00,50,FALSE,50
"Home & Cleaning","Gala Microfiber Magic Cloth 2-In-1",175.00,9,6,158.00,58,FALSE,1
"Home & Cleaning","Mr Muscle Dranex Drain Cleaner Kiwi",160.00,6,4,149.00,375,FALSE,375
"Home & Cleaning","Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine",103.00,5,6,97.00,500,FALSE,500
"Home & Cleaning","Odonil Room Spray Air Freshener Citrus Fres",150.00,12,4,132.00,137,FALSE,137
"Home & Cleaning","Scotch Brite Power Scrub Pad",50.00,2,6,49.00,58,FALSE,1
"Home & Cleaning","Origami Good Karma Toilet Roll",275.00,14,6,234.00,232,FALSE,1
"Home & Cleaning","Shubh kart - Shubhkart Sambrani Cup Black 12n",80.00,6,4,75.00,696,FALSE,12
"Home & Cleaning","Gala Scrubber Pad",75.00,9,5,68.00,290,FALSE,5
"Home & Cleaning","Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply",80.00,0,1,80.00,58,FALSE,1
"Home & Cleaning","Odomos lotion - Mosquito Repellent",90.00,8,6,82.00,120,FALSE,120
"Home & Cleaning","Surf Excel Matic Front Load Detergent Powder",530.00,4,6,507.00,2000,FALSE,2
"Home & Cleaning","Fevicol Mr.Original General Purpose White Glue",50.00,2,6,49.00,105,FALSE,100
"Home & Cleaning","Aro Aluminium Container with Lid 230 ml",75.00,9,3,68.00,25,FALSE,25
"Home & Cleaning","Harpic Power Fresh 6 Toilet Cleaner Rim Block Floral Delight",188.00,10,6,169.00,35,FALSE,35
"Home & Cleaning","Origami So Soft Tissue Roll 3 Ply",390.00,11,6,347.00,696,FALSE,12
"Home & Cleaning","Ariel Matic Front Load Detergent Washing Powder",800.00,15,6,680.00,3000,FALSE,3
"Home & Cleaning","Gala Double Hockey Toilet Brush",150.00,10,6,135.00,58,FALSE,1
"Home & Cleaning","Surf Excel Detergent Bar Value Pack",114.00,0,6,114.00,800,FALSE,800
"Home & Cleaning","Odonil Zipper Blissful Citrus",55.00,0,1,55.00,10,FALSE,10
"Home & Cleaning","Eveready Base B22 9-Watt LED Bulb",150.00,0,2,150.00,58,FALSE,1
"Home & Cleaning","Scotch Brite Sponge Wipe",330.00,10,6,297.00,290,FALSE,5
"Home & Cleaning","Domex Disinfectant Floor Cleaner",180.00,5,6,170.00,1000,FALSE,1
"Home & Cleaning","Surf Excel Matic Powder Front Load",810.00,7,2,750.00,4000,FALSE,4
"Home & Cleaning","Scotch Brite Silver Sparks Scrub Pad",90.00,10,6,81.00,348,FALSE,3
"Home & Cleaning","Airwick Room Air Freshener Spray Cool Water & Aloe Vera",161.00,5,6,152.00,245,FALSE,245
"Home & Cleaning","Shubh kart - Surabhi Camphor Pouch 50g",95.00,9,6,86.00,50,FALSE,50
"Home & Cleaning","Pril Power Of Active Boosters",102.00,0,1,102.00,400,FALSE,400
"Home & Cleaning","Scotch Brite Tough Scrubber Brush",150.00,6,6,140.00,58,FALSE,1
"Home & Cleaning","Mortein Dual All Insect Killer Spray",280.00,10,6,252.00,600,FALSE,600
"Home & Cleaning","Lizol Double Concentrate Disinfectant Floor Cleaner Lavender",325.00,10,6,292.00,900,FALSE,900
"Home & Cleaning","Eveready Ultima Alkaline Battery AAA",68.00,0,6,68.00,116,FALSE,2
"Home & Cleaning","Shubh kart - Tejas Twisted Cotton Wicks 1000n",30.00,6,6,28.00,1000,FALSE,1000
"Home & Cleaning","Lizol Double Concentrate Disinfectant Floor Cleaner Citrus",650.00,8,6,598.00,1900,FALSE,1
"Home & Cleaning","Surf Excel Matic Top Load",720.00,9,4,649.00,4000,FALSE,4
"Home & Cleaning","Oxi Green Dish Wash Liquid - Lemon",105.00,6,6,98.00,500,FALSE,500
"Home & Cleaning","Mangalam Camphor",100.00,10,6,90.00,50,FALSE,50
"Home & Cleaning","Cherry Blossom Liquid Wax Polish (Dark Tan)",98.00,5,6,93.00,75,FALSE,75
"Home & Cleaning","Gala EzeeSqueegee Wiper",150.00,10,6,135.00,58,FALSE,1
"Home & Cleaning","Lizol Disinfectant Surface & Floor Cleaner Liquid Pine",205.00,8,6,188.00,975,FALSE,975
"Home & Cleaning","Philips Stellar Bright 16W Light Bulb",390.00,16,6,324.00,58,FALSE,1
"Home & Cleaning","Airwick EverFresh Gel Bathroom Air Freshener - Lavender Dew",70.00,10,6,63.00,50,FALSE,50
"Home & Cleaning","Origami Cups Plain 100 units",155.00,14,5,132.00,100,FALSE,100
"Home & Cleaning","Airwick EverFresh Gel Bathroom Air Freshener - Citrus Splash",70.00,10,6,63.00,50,FALSE,50
"Home & Cleaning","Ariel Matic Liquid Detergent Front Load",250.00,0,6,250.00,1000,FALSE,1
"Home & Cleaning","Om Bhakti Gangajal Packed At Gangotri",30.00,3,6,29.00,220,FALSE,220
"Home & Cleaning","Odonil Air Freshner Lavender Meadows",75.00,5,4,71.00,75,FALSE,75
"Home & Cleaning","Om Bhakti Haldi",12.00,0,4,12.00,15,FALSE,15
"Home & Cleaning","Cherry Blossom Wax Shoe Polish Dark Tan",68.00,5,6,64.00,40,FALSE,40
"Home & Cleaning","Dabur Odomos Naturals Mosquito Repellant Gel",75.00,8,4,69.00,80,FALSE,80
"Home & Cleaning","Shubh kart - Nirmal sugandhi mogra wet dhoop zipper 20 sticks",30.00,6,6,28.00,1160,FALSE,20
"Home & Cleaning","Lizol Disinfectant Surface & Floor Cleaner Liquid Floral",205.00,8,6,188.00,975,FALSE,975
"Home & Cleaning","Om Bhakti Wick for Diya - Ghee Cotton Wicks Big",189.00,10,6,170.00,30,FALSE,30
"Home & Cleaning","Air Wick Room Air Freshener Spray - Lavender & Lotus",161.00,5,6,152.00,245,FALSE,245
"Home & Cleaning","Scotch Brite Kitchen Sink Brush",135.00,9,5,122.00,58,FALSE,1
"Home & Cleaning","Odonil Room Air Freshener Spray - Lavender Mist",150.00,12,1,132.00,137,FALSE,137
"Home & Cleaning","Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Lavender Bloom",55.00,0,4,55.00,10,FALSE,10
"Home & Cleaning","Origami Good Karma Paper Serviettes",80.00,10,6,72.00,50,FALSE,50
"Home & Cleaning","Scotch Magic Tape",115.00,14,6,98.00,58,FALSE,1
"Home & Cleaning","Ambi Pur Car Freshener Gel - Relaxing Lavender",299.00,10,2,269.00,75,FALSE,75
"Home & Cleaning","Origami Kitchen Towels 4 in 1 60 Pulls 2 Ply",265.00,0,6,265.00,58,FALSE,1
"Home & Cleaning","Ariel Matic Liquid Detergent Front Load",225.00,0,6,225.00,1000,FALSE,1
"Home & Cleaning","Om Bhakti Wick for Diya - Ghee Cotton Wicks Small",139.00,10,6,125.00,30,FALSE,30
"Home & Cleaning","Chakaachak Super Strong Scrub",29.00,3,5,28.00,58,FALSE,1
"Home & Cleaning","Nimyle Lemongrass Floor Cleaner",165.00,5,5,156.00,975,FALSE,975
"Home & Cleaning","Oxi Green Floor Cleaner - Citrus",179.00,10,6,161.00,1000,FALSE,1
"Home & Cleaning","Airwick Room Air Freshener Spray - Rose & Saffron",161.00,5,5,152.00,245,FALSE,245
"Home & Cleaning","Origami Luxuria Kitchen Towel 300 Pulls Single",320.00,0,2,320.00,58,FALSE,1
"Home & Cleaning","Philips EyePro 10.5W Light Bulb",220.00,10,6,198.00,58,FALSE,1
"Home & Cleaning","Mangalam Camphor Tablet Jar",280.00,10,6,252.00,100,FALSE,100
"Home & Cleaning","Chakaachak Super Sponge Wipes (Pack of 3)",140.00,0,6,140.00,174,FALSE,3
"Home & Cleaning",""Origami Good Karma Paper Serviettes - 100 napkins (1 ply)"",78.00,10,6,70.00,58,FALSE,1
"Home & Cleaning","Robin Dazzling Liquid Blue After Wash",74.00,5,6,70.00,200,FALSE,200
"Home & Cleaning","Om Bhakti Camphor Big",119.00,10,6,107.00,40,FALSE,40
"Home & Cleaning","Om Bhakti Wick for Diya - Cotton Long Batti",20.00,0,6,20.00,75,FALSE,75
"Home & Cleaning","Om Bhakti Camphor Small",79.00,10,6,71.00,25,FALSE,25
"Home & Cleaning","Ariel Matic Top Load Detergent Washing Powder",499.00,0,1,499.00,2000,FALSE,2
"Home & Cleaning","Scotch Brite Multi-Purpose Sponge Wipes",700.00,17,6,581.00,580,FALSE,10
"Home & Cleaning","Surabhi Pure Camphor",50.00,2,6,49.00,25,FALSE,25
"Home & Cleaning","Lizol Double Concentrate Disinfectant Floor Cleaner Citrus",325.00,5,6,308.00,900,FALSE,900
"Home & Cleaning","Chakaachak Floor Pocha Large",50.00,0,1,50.00,58,FALSE,1
"Home & Cleaning","Ariel Matic Front Load Liquid Detergent",220.00,0,4,220.00,1000,FALSE,1
"Home & Cleaning","Harpic Power Fresh 6 Toilet Cleaner Rim Block Marine Splash",188.00,10,4,169.00,35,FALSE,35
"Home & Cleaning","Chakaachak Dust Proof Broom",180.00,2,6,175.00,58,FALSE,1
"Home & Cleaning","Om Bhakti Kumkum",12.00,0,6,12.00,15,FALSE,15
"Home & Cleaning","Apsara Non Dust Eraser",60.00,10,5,54.00,1160,FALSE,20
"Home & Cleaning","Chakaachak Power Scrub (Pack of 2)",42.00,2,6,41.00,116,FALSE,2
"Home & Cleaning","Om Bhakti Wick for Diya - Vanaspati Ghee Cotton Wicks Small",69.00,11,6,61.00,30,FALSE,30
"Home & Cleaning","Whiskas Adult +1 year Salmon in Gravy",250.00,10,3,225.00,85,FALSE,1
"Home & Cleaning","Origami Paper Party Plates",240.00,0,6,240.00,580,FALSE,50
"Home & Cleaning","Gala Microfiber Multipurpose Cloth",140.00,7,6,129.00,58,FALSE,1
"Home & Cleaning","Ariel Matic Front Load Detergent Powder",260.00,0,6,260.00,1000,FALSE,1
"Home & Cleaning","Ariel Matic Liquid Detergent Front Load",250.00,0,4,250.00,1000,FALSE,1
